fips_cod,county,total,dem,gop,other,dem_prop,gop_prop,other_prop,state,state_name
40045,Ellis County,1826,155,1610,61,0.08488499452354874,0.8817086527929902,0.033406352683461114,OK,Oklahoma
13053,Chattahoochee County,1384,593,746,45,0.42846820809248554,0.5390173410404624,0.03251445086705202,GA,Georgia
22085,Sabine Parish,9785,1703,7877,205,0.17404190086867655,0.8050076647930506,0.020950434338272865,LA,Louisiana
55099,Price County,7560,2671,4562,327,0.3533068783068783,0.6034391534391534,0.04325396825396825,WI,Wisconsin
20175,Seward County,4743,1491,3025,227,0.3143580012650221,0.6377819945182374,0.04786000421674046,KS,Kansas
28141,Tishomingo County,8310,990,7117,203,0.11913357400722022,0.8564380264741276,0.024428399518652225,MS,Mississippi
18083,Knox County,15483,3772,11077,634,0.24362203707291868,0.7154298262610606,0.0409481366660208,IN,Indiana
37011,Avery County,8060,1670,6226,164,0.20719602977667495,0.7724565756823821,0.020347394540942927,NC,North Carolina
22015,Bossier Parish,49818,12638,35451,1729,0.2536834076036774,0.7116102613513188,0.03470633104500381,LA,Louisiana
39085,Lake County,112790,45056,62627,5107,0.3994680379466265,0.5552531252770636,0.04527883677630996,OH,Ohio
05069,Jefferson County,25683,15721,9231,731,0.6121169645290659,0.35942062843125805,0.02846240703967605,AR,Arkansas
30035,Glacier County,4969,3076,1598,295,0.619038035822097,0.3215938820688267,0.05936808210907627,MT,Montana
31143,Polk County,2538,411,2019,108,0.16193853427895982,0.7955082742316785,0.0425531914893617,NE,Nebraska
55093,Pierce County,21089,8380,11260,1449,0.3973635544596709,0.5339276400018967,0.06870880553843235,WI,Wisconsin
51057,Essex County,5354,2541,2657,156,0.4745984310795667,0.4962644751587598,0.029137093761673515,VA,Virginia
48051,Burleson County,6945,1491,5316,138,0.21468682505399567,0.7654427645788336,0.019870410367170625,TX,Texas
13221,Oglethorpe County,6650,1829,4622,199,0.2750375939849624,0.6950375939849625,0.029924812030075187,GA,Georgia
05031,Craighead County,34968,10474,22798,1696,0.2995309997712194,0.6519675131548844,0.048501487073896135,AR,Arkansas
21041,Carroll County,3851,1106,2588,157,0.28719813035575176,0.6720332381199688,0.04076863152427941,KY,Kentucky
13273,Terrell County,4179,2267,1872,40,0.5424742761426179,0.44795405599425697,0.00957166786312515,GA,Georgia
42011,Berks County,175934,75169,93094,7671,0.427256812213671,0.5291416099219025,0.043601577864426436,PA,Pennsylvania
18013,Brown County,7908,2518,5015,375,0.3184117349519474,0.6341679312089024,0.04742033383915023,IN,Indiana
38077,Richland County,7460,2064,4759,637,0.2766756032171582,0.6379356568364611,0.0853887399463807,ND,North Dakota
42017,Bucks County,342572,165861,163873,12838,0.4841639129876347,0.47836075335987766,0.037475333652487654,PA,Pennsylvania
16015,Boise County,3812,777,2673,362,0.20383001049317942,0.7012067156348374,0.09496327387198321,ID,Idaho
36111,Ulster County,77134,40010,32962,4162,0.5187077034770659,0.42733424948790416,0.053958047035029946,NY,New York
29095,Jackson County,294063,163723,114777,15563,0.5567616463138851,0.39031432040073044,0.05292403328538443,MO,Missouri
49055,Wayne County,1410,271,959,180,0.1921985815602837,0.6801418439716312,0.1276595744680851,UT,Utah
20165,Rush County,1474,227,1177,70,0.15400271370420623,0.7985074626865671,0.04748982360922659,KS,Kansas
41061,Union County,12465,3221,8378,866,0.25840352988367427,0.6721219414360209,0.06947452868030485,OR,Oregon
29186,Sainte Genevieve County,8459,2540,5495,424,0.30027189975174373,0.6496039721007211,0.05012412814753517,MO,Missouri
30101,Toole County,2018,399,1495,124,0.19772051536174431,0.740832507433102,0.061446977205153616,MT,Montana
37157,Rockingham County,41374,14057,26463,854,0.33975443515251125,0.6396045825880988,0.020640982259389956,NC,North Carolina
05137,Stone County,5527,1189,4081,257,0.2151257463361679,0.7383752487787226,0.04649900488510946,AR,Arkansas
39123,Ottawa County,21742,8136,12389,1217,0.3742066047281759,0.5698187839205225,0.05597461135130163,OH,Ohio
29081,Harrison County,3682,574,2965,143,0.155893536121673,0.805268875611081,0.038837588267246065,MO,Missouri
27173,Yellow Medicine County,5253,1524,3382,347,0.29011993146773274,0.6438225775747192,0.06605749095754807,MN,Minnesota
05041,Desha County,4226,2227,1915,84,0.5269758637008992,0.45314718409843824,0.019876952200662566,AR,Arkansas
27023,Chippewa County,6182,1978,3764,440,0.31996117761242315,0.6088644451633776,0.0711743772241993,MN,Minnesota
47095,Lake County,1970,577,1357,36,0.2928934010152284,0.6888324873096446,0.018274111675126905,TN,Tennessee
22025,Catahoula Parish,4856,1322,3479,55,0.27224052718286657,0.7164332784184514,0.011326194398682043,LA,Louisiana
48021,Bastrop County,28250,10555,16314,1381,0.3736283185840708,0.5774867256637168,0.04888495575221239,TX,Texas
39161,Van Wert County,13584,2667,10328,589,0.1963339222614841,0.7603062426383981,0.04335983510011779,OH,Ohio
12123,Taylor County,9279,2149,6923,207,0.23159823256816467,0.746093329022524,0.02230843840931135,FL,Florida
13133,Greene County,8831,3194,5488,149,0.3616804438908391,0.6214471747253991,0.016872381383761747,GA,Georgia
56013,Fremont County,16543,4200,11167,1176,0.2538838179290334,0.6750287130508372,0.07108746902012936,WY,Wyoming
36113,Warren County,27568,11366,14284,1918,0.4122896111433546,0.5181369704004644,0.06957341845618108,NY,New York
19049,Dallas County,37617,15662,19288,2667,0.4163543078927081,0.5127468963500545,0.07089879575723743,IA,Iowa
08111,San Juan County,506,265,215,26,0.5237154150197628,0.424901185770751,0.05138339920948617,CO,Colorado
53007,Chelan County,21038,8402,11556,1080,0.3993725639319327,0.5492917577716513,0.05133567829641601,WA,Washington
51093,Isle of Wight County,20481,7673,11971,837,0.3746399101606367,0.5844929446804356,0.04086714515892779,VA,Virginia
18105,Monroe County,57623,34183,20527,2913,0.5932179858736962,0.35622928344584626,0.05055273068045746,IN,Indiana
51077,Grayson County,7258,1407,5593,258,0.19385505648939103,0.7705979608707633,0.03554698263984569,VA,Virginia
48429,Stephens County,3453,348,3033,72,0.10078192875760209,0.8783666377063423,0.020851433536055605,TX,Texas
08007,Archuleta County,7290,2489,4234,567,0.3414266117969822,0.5807956104252401,0.07777777777777778,CO,Colorado
08001,Adams County,175125,86471,73807,14847,0.4937673090649536,0.4214532476802284,0.08477944325481798,CO,Colorado
26001,Alcona County,6179,1732,4201,246,0.28030425635216055,0.6798834762906619,0.039812267357177536,MI,Michigan
37119,Mecklenburg County,461834,292258,154303,15273,0.6328204506381081,0.33410922539267357,0.03307032396921838,NC,North Carolina
21165,Menifee County,2779,700,2010,69,0.2518891687657431,0.723281756027348,0.02482907520690896,KY,Kentucky
54083,Randolph County,10816,2724,7583,509,0.2518491124260355,0.701090976331361,0.04705991124260355,WV,West Virginia
48411,San Saba County,2354,293,2025,36,0.12446898895497026,0.8602378929481733,0.015293118096856415,TX,Texas
54077,Preston County,12611,2462,9501,648,0.19522638965982078,0.7533898977083499,0.05138371263182936,WV,West Virginia
01039,Covington County,15818,2379,13222,217,0.15039828044000506,0.8358831710709318,0.013718548489063093,AL,Alabama
15001,Hawaii County,64865,41258,17500,6107,0.6360595082093579,0.2697911046018654,0.09414938718877669,HI,Hawaii
05061,Howard County,4634,1350,3155,129,0.29132498921018557,0.6808372895986189,0.02783772119119551,AR,Arkansas
35023,Hidalgo County,1836,780,906,150,0.42483660130718953,0.4934640522875817,0.08169934640522876,NM,New Mexico
26151,Sanilac County,19243,4873,13446,924,0.25323494257652135,0.6987475965286079,0.04801746089487086,MI,Michigan
46031,Corson County,1175,535,588,52,0.4553191489361702,0.5004255319148936,0.04425531914893617,SD,South Dakota
42121,Venango County,22096,5889,15254,953,0.2665188269370022,0.6903511947863866,0.04312997827661115,PA,Pennsylvania
39163,Vinton County,5393,1332,3799,262,0.2469868347858335,0.7044316706842203,0.04858149452994623,OH,Ohio
13241,Rabun County,7949,1443,6287,219,0.18153226820983773,0.7909170964901245,0.02755063530003774,GA,Georgia
48337,Montague County,8604,885,7526,193,0.10285913528591353,0.8747094374709438,0.022431427243142725,TX,Texas
13281,Towns County,6726,1206,5377,143,0.1793041926851026,0.7994350282485876,0.021260779066309844,GA,Georgia
19021,Buena Vista County,8179,2851,4895,433,0.34857562049150265,0.5984839222398827,0.052940457268614745,IA,Iowa
29169,Pulaski County,13443,2918,9870,655,0.21706464330878525,0.7342111135907163,0.0487242431004984,MO,Missouri
05057,Hempstead County,6984,2371,4391,222,0.33949026345933564,0.6287227949599083,0.03178694158075601,AR,Arkansas
27067,Kandiyohi County,21648,7266,12785,1597,0.3356430155210643,0.5905857354028086,0.07377124907612713,MN,Minnesota
39027,Clinton County,18100,3943,13466,691,0.2178453038674033,0.7439779005524861,0.038176795580110494,OH,Ohio
41031,Jefferson County,8874,2892,5337,645,0.325895875591616,0.6014198782961461,0.072684246112238,OR,Oregon
38089,Stark County,12115,1745,9718,652,0.1440363186132893,0.8021460998761866,0.05381758151052415,ND,North Dakota
54017,Doddridge County,2826,360,2347,119,0.12738853503184713,0.8305024769992922,0.04210898796886058,WV,West Virginia
21127,Lawrence County,6037,1045,4816,176,0.17309922146761636,0.7977472254431008,0.029153553089282757,KY,Kentucky
26047,Emmet County,18774,6972,10616,1186,0.3713646532438479,0.5654628741877064,0.06317247256844573,MI,Michigan
53009,Clallam County,29202,13733,13741,1728,0.470276008492569,0.47054996233134716,0.05917402917608383,WA,Washington
45021,Cherokee County,21754,6089,15165,500,0.2799025466580859,0.6971131745885815,0.02298427875333272,SC,South Carolina
27145,Stearns County,78985,25575,47618,5792,0.3237956574033044,0.6028739634107741,0.07333037918592138,MN,Minnesota
51570,Colonial Heights City,8427,2367,5681,379,0.28088287646849414,0.6741426367627863,0.04497448676871959,VA,Virginia
28023,Clarke County,7713,2556,5088,69,0.3313885647607935,0.6596654998055231,0.008945935433683392,MS,Mississippi
24017,Charles County,72480,46063,24163,2254,0.6355270419426049,0.3333747240618102,0.03109823399558499,MD,Maryland
05117,Prairie County,3404,812,2503,89,0.23854289071680376,0.7353113983548766,0.026145710928319625,AR,Arkansas
48031,Blanco County,5669,1244,4212,213,0.2194390545069677,0.7429881813370965,0.037572764155935794,TX,Texas
21169,Metcalfe County,4616,976,3491,149,0.21143847487001732,0.7562824956672444,0.0322790294627383,KY,Kentucky
36091,Saratoga County,104089,46546,51088,6455,0.4471750136902074,0.4908107484940772,0.0620142378157154,NY,New York
17015,Carroll County,7354,2437,4428,489,0.33138428066358444,0.6021212945335872,0.0664944248028284,IL,Illinois
42065,Jefferson County,18551,3437,14533,581,0.18527303110344456,0.7834079025389467,0.031319066357608755,PA,Pennsylvania
28015,Carroll County,5470,1648,3774,48,0.3012797074954296,0.689945155393053,0.008775137111517367,MS,Mississippi
12019,Clay County,106363,27768,74898,3697,0.26106822861333356,0.7041734437727405,0.034758327613925895,FL,Florida
12115,Sarasota County,228509,97676,124098,6735,0.42744924707560755,0.5430770779269087,0.029473674997483688,FL,Florida
12071,Lee County,325797,124725,191141,9931,0.3828304128030645,0.586687415783448,0.030482171413487538,FL,Florida
29205,Shelby County,3252,606,2524,122,0.1863468634686347,0.7761377613776138,0.037515375153751536,MO,Missouri
51099,King George County,11967,4002,7338,627,0.3344196540486337,0.6131862622211081,0.05239408373025821,VA,Virginia
05023,Cleburne County,11968,2101,9454,413,0.17555147058823528,0.7899398395721925,0.03450868983957219,AR,Arkansas
27011,Big Stone County,2729,921,1607,201,0.33748625870282156,0.5888603884206669,0.07365335287651155,MN,Minnesota
05079,Lincoln County,3814,1252,2455,107,0.3282642894598846,0.6436811746198217,0.028054535920293656,AR,Arkansas
21225,Union County,6209,1331,4701,177,0.21436624255113546,0.7571267514897729,0.02850700595909164,KY,Kentucky
37033,Caswell County,10515,4549,5758,208,0.43262006657156443,0.5475986685687113,0.019781264859724205,NC,North Carolina
42035,Clinton County,14839,4533,9701,605,0.30547880584945075,0.6537502527124469,0.040770941438102296,PA,Pennsylvania
31031,Cherry County,3082,317,2623,142,0.10285528877352369,0.8510707332900714,0.046073977936404935,NE,Nebraska
06021,Glenn County,5440,1766,3405,269,0.3246323529411765,0.6259191176470589,0.049448529411764704,CA,California
56033,Sheridan County,14187,2926,10266,995,0.20624515401423837,0.7236202156904208,0.07013463029534081,WY,Wyoming
31003,Antelope County,3220,381,2717,122,0.11832298136645963,0.8437888198757764,0.037888198757763975,NE,Nebraska
20109,Logan County,1348,149,1124,75,0.11053412462908012,0.8338278931750742,0.055637982195845696,KS,Kansas
21227,Warren County,48416,16966,28673,2777,0.35042134831460675,0.5922215796430932,0.05735707204230007,KY,Kentucky
16059,Lemhi County,4068,733,3011,324,0.18018682399213373,0.7401671583087512,0.07964601769911504,ID,Idaho
29141,Morgan County,8815,1768,6757,290,0.20056721497447533,0.7665343165059557,0.032898468519568916,MO,Missouri
47091,Johnson County,6556,988,5400,168,0.15070164734594266,0.823672971323978,0.025625381330079317,TN,Tennessee
13081,Crisp County,7500,2835,4539,126,0.378,0.6052,0.0168,GA,Georgia
16031,Cassia County,8178,1036,5949,1193,0.12668134018097335,0.727439471753485,0.1458791880655417,ID,Idaho
38083,Sheridan County,774,94,644,36,0.12144702842377261,0.8320413436692506,0.046511627906976744,ND,North Dakota
17087,Johnson County,6017,1135,4644,238,0.18863220874189796,0.771813195944823,0.03955459531327904,IL,Illinois
09007,Middlesex County,88402,45306,38847,4249,0.5124997172009683,0.4394357593719599,0.048064523427071786,CT,Connecticut
12069,Lake County,169898,62597,101888,5413,0.36843871028499453,0.5997009970688295,0.03186029264617594,FL,Florida
35037,Quay County,3550,1016,2208,326,0.28619718309859155,0.6219718309859155,0.09183098591549296,NM,New Mexico
48129,Donley County,1460,190,1225,45,0.13013698630136986,0.839041095890411,0.030821917808219176,TX,Texas
05059,Hot Spring County,11815,3137,8153,525,0.2655099449851883,0.6900550148116801,0.04443504020313161,AR,Arkansas
01105,Perry County,5255,3823,1403,29,0.7274976213130352,0.26698382492863937,0.005518553758325404,AL,Alabama
47187,Williamson County,104700,30992,68160,5548,0.2960076408787011,0.6510028653295129,0.05298949379178605,TN,Tennessee
32021,Mineral County,1997,637,1179,181,0.3189784677015523,0.5903855783675513,0.09063595393089635,NV,Nevada
47073,Hawkins County,20694,3502,16611,581,0.16922779549627912,0.8026964337489128,0.028075770754808157,TN,Tennessee
18175,Washington County,11333,2636,8206,491,0.23259507632577428,0.7240801200035295,0.043324803670696195,IN,Indiana
51013,Arlington County,119344,91879,20155,7310,0.7698669392679984,0.16888155248692854,0.06125150824507307,VA,Virginia
37103,Jones County,5039,2041,2941,57,0.40504068267513393,0.5836475491168883,0.011311768207977774,NC,North Carolina
08081,Moffat County,6510,874,5293,343,0.13425499231950844,0.8130568356374808,0.05268817204301075,CO,Colorado
51121,Montgomery County,42695,20015,19455,3225,0.4687902564703127,0.4556739665066167,0.07553577702307061,VA,Virginia
48483,Wheeler County,2306,194,2087,25,0.08412836079791847,0.9050303555941024,0.010841283607979185,TX,Texas
20033,Comanche County,857,102,705,50,0.11901983663943991,0.822637106184364,0.058343057176196034,KS,Kansas
47109,McNairy County,10035,1847,7839,349,0.18405580468360738,0.7811659192825112,0.034778276033881415,TN,Tennessee
26071,Iron County,5910,2004,3675,231,0.33908629441624366,0.6218274111675127,0.03908629441624366,MI,Michigan
46011,Brookings County,12680,4879,6748,1053,0.38477917981072557,0.5321766561514195,0.08304416403785489,SD,South Dakota
18171,Warren County,3919,839,2896,184,0.214085225822914,0.7389640214340393,0.0469507527430467,IN,Indiana
21057,Cumberland County,3061,459,2502,100,0.14995099640640314,0.8173799411956877,0.03266906239790918,KY,Kentucky
29031,Cape Girardeau County,36875,8468,26939,1468,0.2296406779661017,0.7305491525423728,0.039810169491525424,MO,Missouri
38043,Kidder County,1358,179,1106,73,0.13181148748159058,0.8144329896907216,0.05375552282768778,ND,North Dakota
04012,La Paz County,4931,1318,3381,232,0.2672885824376394,0.685662137497465,0.04704928006489556,AZ,Arizona
37007,Anson County,10394,5785,4480,129,0.5565710987107947,0.43101789493938814,0.012411006349817202,NC,North Carolina
48205,Hartley County,1945,172,1727,46,0.0884318766066838,0.8879177377892031,0.02365038560411311,TX,Texas
12095,Orange County,545800,329579,195091,21130,0.6038457310370099,0.3574404543788934,0.038713814584096735,FL,Florida
21091,Hancock County,4292,1244,2788,260,0.2898415657036347,0.6495806150978565,0.06057781919850885,KY,Kentucky
41035,Klamath County,29240,7080,20170,1990,0.2421340629274966,0.6898084815321477,0.06805745554035568,OR,Oregon
54057,Mineral County,11410,2019,8957,434,0.17695004382120946,0.7850131463628396,0.03803680981595092,WV,West Virginia
22113,Vermilion Parish,25253,4745,19807,701,0.18789846750881084,0.784342454361858,0.02775907812933117,LA,Louisiana
26113,Missaukee County,7301,1565,5386,350,0.21435419805506095,0.7377071634022737,0.04793863854266539,MI,Michigan
